business_id,business_name,business_url,location,is_business_closed,year_established,overall_rating,num_reviews,menu_url,menu_items_scraped_flag,price_range,phone_number,num_reviews_5_stars,num_reviews_4_stars,num_reviews_3_stars,num_reviews_2_stars,num_reviews_1_star,address_line1,city,region_code,postal_code,country_code,categories,top_food_items,monthly_ratings_by_year
rgHFY55p10VVur7N3s-z5Q,Roka Akor - Chicago,/biz/roka-akor-chicago-chicago,"Chicago, IL",0,2011,4,1195,/menu/roka-akor-chicago-chicago/lunch,0,$31-60,(312) 477-7652,646,299,144,61,45,456 N Clark St,Chicago,IL,60654,US,"{Sushi Bars,Japanese,Steakhouses}","{wagyu beef and kimchi dumplings, soy vinaigrette,hamachi serrano chili,lobster,yellowtail sashimi, shallots, poached garlic ponzu, serrano chili,crispy spicy tuna,yuzu miso marinated black cod, pickled red onion,dynamite scallop,signature,japanese shishito peppers, ponzu, bonito flakes,prime beef tataki, fresh shaved truffle, truffle jus, pickled daikon}","{""2016"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4], [6, 4], [7, 4.5], [8, 4], [9, 4], [10, 4.5], [11, 4]], ""2017"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4], [4, 4.5], [5, 4], [6, 4.5], [7, 3.5], [8, 4.5], [9, 4], [10, 4.5], [11, 3.5]], ""2018"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2019"": [[0, 4.5], [1, 4.5], [2, 4], [3, 4], [4, 4.5], [5, 4.5], [6, 4], [7, 4], [8, 4.5], [9, 4.5], [10, 4], [11, 4]], ""2020"": [[0, 5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 5], [5, 5], [6, 5], [7, 5], [8, 4.5], [9, 4.5]]}"
UcsEEL6JaSXInc9kr0ACxw,Rocking Horse,/biz/rocking-horse-chicago-2,"Chicago, IL",0,,3.5,502,/menu/rocking-horse-chicago-2,0,$11-30,(773) 486-0011,94,229,103,46,30,2535 N Milwaukee Ave,Chicago,IL,60647,US,"{Pubs,American (New),Tacos}","{veggie burger,buffalo chicken sandwich,loaded veggie burger}","{""2016"": [[0, 3.5], [1, 3.5], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4], [9, 3.5], [10, 3.5], [11, 3.5]], ""2017"": [[0, 3.5], [1, 4], [2, 4], [3, 4], [4, 4], [5, 4], [6, 3.5], [7, 4], [8, 3.5], [9, 3.5], [10, 3.5], [11, 4]], ""2018"": [[0, 3.5], [1, 3.5], [2, 3.5], [3, 3.5], [4, 3.5], [5, 3.5], [6, 3.5], [7, 3], [8, 3], [9, 3], [10, 3], [11, 3]], ""2019"": [[0, 3], [1, 3], [2, 3], [3, 3.5], [4, 3.5], [5, 3.5], [6, 3.5], [7, 3.5], [8, 3.5], [9, 3.5], [10, 3.5], [11, 3.5]], ""2020"": [[0, 3.5], [1, 3.5], [2, 3.5], [3, 3.5], [4, 3.5], [5, 3.5], [6, 3.5], [7, 3.5], [8, 3.5], [9, 3.5]]}"
j2bx_ctb_ED3zbfSaqhQmQ,Roaring Fork,/biz/roaring-fork-scottsdale,"Phoenix, AZ",0,,4,1254,/menu/roaring-fork-scottsdale,1,$11-30,(480) 947-0795,668,361,116,59,50,4800 N Scottsdale Rd,Scottsdale,AZ,85251,US,"{American (Traditional),Bars,Steakhouses}","{kettle of green chili pork,bacon wrapped pork tenderloin,grilled fish tacos,tortilla soup,braised beef short ribs,boneless buttermilk fried chicken,rainbow trout,queso con puerco,lamb chop fondue,caesar salad}","{""2016"": [[0, 4], [1, 4], [2, 4.5], [3, 4.5], [4, 4], [5, 3.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 5], [10, 4.5], [11, 4]], ""2017"": [[0, 4.5], [1, 4.5], [2, 4], [3, 4.5], [4, 4], [5, 4.5], [6, 4.5], [7, 5], [8, 4.5], [9, 4], [10, 4], [11, 4.5]], ""2018"": [[0, 4], [1, 4.5], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4], [10, 4], [11, 4.5]], ""2019"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 3.5], [4, 5], [5, 4.5], [6, 3.5], [7, 4.5], [8, 4.5], [9, 3.5], [10, 4], [11, 4.5]], ""2020"": [[0, 4], [1, 4], [2, 4.5], [3, 5], [4, 5], [5, 4.5], [6, 4], [7, 4], [8, 4.5], [9, 4.5]]}"
x0dMACZ3NlDWTDyFAW0jHw,Roadhouse Cinemas,/biz/roadhouse-cinemas-scottsdale-3,"Phoenix, AZ",0,,4,479,/menu/roadhouse-cinemas-scottsdale-3/main-menu,1,$11-30,(480) 750-7296,242,80,40,45,72,9090 E Indian Bend Rd,Scottsdale,AZ,85250,US,"{American (Traditional),Cinema,Bars}",{},"{""2016"": [[4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4], [11, 3.5]], ""2017"": [[0, 4], [1, 3.5], [2, 3.5], [3, 4.5], [4, 4], [5, 3.5], [6, 4], [7, 4], [8, 4.5], [9, 4], [10, 3.5], [11, 2.5]], ""2018"": [[0, 3.5], [1, 3.5], [2, 3], [3, 2.5], [4, 3.5], [5, 3], [6, 2.5], [7, 3], [8, 4], [9, 4], [10, 3.5], [11, 4.5]], ""2019"": [[0, 4.5], [1, 4], [2, 4], [3, 3.5], [4, 4], [5, 4], [6, 3.5], [7, 4], [8, 4], [9, 4.5], [10, 3], [11, 3]], ""2020"": [[0, 3], [1, 3.5], [2, 4], [3, 4], [4, 4], [5, 3.5], [6, 3.5], [7, 4], [8, 3.5], [9, 3.5]]}"
AHpwEeyDT_brMzF5cYQpag,RL Restaurant,/biz/rl-restaurant-chicago,"Chicago, IL",0,,4,747,/menu/rl-restaurant-chicago/lunch-menu,0,$31-60,(312) 475-1100,372,218,74,40,43,115 E Chicago Ave,Chicago,IL,60611,US,"{American (New),Steakhouses,Sandwiches}","{lobster bisque,rl burger,crab cake,steak diane,crab cake benedict,lobster club,caesar,escargots,short ribs a la peele,beef carpaccio}","{""2016"": [[0, 4], [1, 3.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 3.5], [8, 3.5], [9, 3.5], [10, 4.5], [11, 4.5]], ""2017"": [[0, 5], [1, 4], [2, 4], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4], [8, 3], [9, 4], [10, 4.5], [11, 4]], ""2018"": [[0, 3.5], [1, 3.5], [2, 4], [3, 3.5], [4, 3.5], [5, 4], [6, 3.5], [7, 4], [8, 4], [9, 4.5], [10, 4.5], [11, 4.5]], ""2019"": [[0, 3.5], [1, 3.5], [2, 3.5], [3, 4.5], [4, 3.5], [5, 2.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2020"": [[0, 5], [1, 5], [2, 5], [3, 4.5], [4, 4.5], [5, 5], [6, 4], [7, 4], [8, 4], [9, 4]]}"
5MNYCmCtpBboglFmrjU6yw,R.Kidd’s Pizza & Wings,/biz/r-kidds-pizza-and-wings-phoenix,"Phoenix, AZ",0,,4.5,81,/menu/r-kidds-pizza-and-wings-phoenix,1,Under $10,(602) 841-4444,54,15,7,2,3,3415 W Glendale Ave,Phoenix,AZ,85051,US,"{Pizza,Chicken Wings}","{pepperoni pizza,hot wings,buffalo chicken salad,meat pie,chipotle honey wings,sausage pizza,greek salad,caesars,supreme stromboli}","{""2016"": [[0, 4], [1, 4], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4], [11, 4]], ""2017"": [[0, 4], [1, 4], [2, 4.5], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4.5], [8, 4.5], [9, 5], [10, 5], [11, 5]], ""2018"": [[0, 5], [1, 5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4], [7, 4], [8, 4], [9, 4], [10, 3.5], [11, 3.5]], ""2019"": [[0, 4], [1, 4], [2, 4], [3, 4], [4, 4.5], [5, 4.5], [6, 5], [7, 5], [8, 5], [9, 5], [10, 5], [11, 5]], ""2020"": [[0, 5], [1, 5], [2, 5], [3, 5], [4, 5], [5, 5], [6, 5], [7, 5], [8, 5], [9, 5]]}"
ptRZlXxngjFj5gghwPNNHA,RJ Grunts,/biz/rj-grunts-chicago-6,"Chicago, IL",0,,4,1023,/menu/rj-grunts-chicago-6/lunch-and-dinner,0,$11-30,(773) 929-5363,339,377,156,103,48,2056 N Lincoln Park W,Chicago,IL,60614,US,"{American (Traditional),Sandwiches,Burgers}","{cheeseburger,french onion soup,yowza burger,veggie burger,grunt burger,chicken fingers,hickory bacon cheddar burger,california wrap,peppercorn burger,turkey burger}","{""2016"": [[0, 4], [1, 4], [2, 4], [3, 4.5], [4, 4], [5, 3.5], [6, 3.5], [7, 3], [8, 3.5], [9, 3.5], [10, 4], [11, 4]], ""2017"": [[0, 3.5], [1, 3.5], [2, 3.5], [3, 3.5], [4, 4], [5, 3.5], [6, 3.5], [7, 4], [8, 4], [9, 3], [10, 3.5], [11, 3]], ""2018"": [[0, 4], [1, 4], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4.5], [9, 4.5], [10, 4], [11, 4]], ""2019"": [[0, 4], [1, 3.5], [2, 4.5], [3, 4], [4, 4.5], [5, 3.5], [6, 3.5], [7, 3.5], [8, 3.5], [9, 3], [10, 3.5], [11, 3.5]], ""2020"": [[0, 3.5], [1, 4], [2, 4], [3, 3.5], [4, 3.5], [5, 3.5], [6, 4], [7, 3.5], [8, 4], [9, 4.5]]}"
TC8tG6To87DUzC365njvXw,River Roast,/biz/river-roast-chicago-3,"Chicago, IL",0,2014,4,943,/menu/river-roast-chicago-3,0,$11-30,(312) 822-0100,407,273,130,78,55,315 N La Salle Dr,Chicago,IL,60654,US,"{American (Traditional),Gastropubs}","{roast beef,roast chicken,shrimp and crab toast,fried chicken,charcuterie,pork meatballs,golden gobbets,french toast,lobster burger}","{""2016"": [[0, 4.5], [1, 3.5], [2, 4], [3, 4], [4, 3.5], [5, 4], [6, 4], [7, 4], [8, 4], [9, 4.5], [10, 4], [11, 3.5]], ""2017"": [[0, 4], [1, 4.5], [2, 4.5], [3, 4], [4, 4.5], [5, 3], [6, 4], [7, 4], [8, 4], [9, 4], [10, 3.5], [11, 3.5]], ""2018"": [[0, 4.5], [1, 4.5], [2, 3.5], [3, 3.5], [4, 4], [5, 4], [6, 4], [7, 3], [8, 3.5], [9, 4.5], [10, 4], [11, 4]], ""2019"": [[0, 4], [1, 4.5], [2, 4], [3, 4.5], [4, 4], [5, 4], [6, 3.5], [7, 4], [8, 4.5], [9, 4], [10, 4], [11, 3.5]], ""2020"": [[0, 3.5], [1, 4], [2, 4], [3, 4.5], [4, 4.5], [5, 4], [6, 4], [7, 4], [8, 4], [9, 4.5]]}"
ARWLV46iIa3Dvt1y8-SPpA,Ristorante Giuseppe,/biz/ristorante-giuseppe-scottsdale,"Phoenix, AZ",0,,4,356,/menu/ristorante-giuseppe-scottsdale,1,$11-30,(480) 991-4792,205,70,27,24,30,13610 N Scottsdale Rd,Scottsdale,AZ,85254,US,{Italian},"{pasta alex,spaghetti,tiramisu,lasagna,ravioli,eggplant rollatini,baked ziti,chicken parmigiana,cannoli,tortellini}","{""2016"": [[0, 4], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4], [5, 4.5], [6, 5], [7, 5], [8, 4.5], [9, 4], [10, 4], [11, 4]], ""2017"": [[0, 4], [1, 4], [2, 3.5], [3, 4], [4, 3.5], [5, 3.5], [6, 3.5], [7, 4], [8, 4.5], [9, 4], [10, 4], [11, 4]], ""2018"": [[0, 4], [1, 4.5], [2, 4], [3, 4], [4, 3.5], [5, 4], [6, 4.5], [7, 4.5], [8, 4], [9, 3.5], [10, 3], [11, 3.5]], ""2019"": [[0, 3.5], [1, 4], [2, 4.5], [3, 4.5], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4], [9, 4], [10, 3.5], [11, 3.5]], ""2020"": [[0, 3.5], [1, 3.5], [2, 3], [3, 4], [4, 4], [5, 4], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5]]}"
KmNAA86uPEVpiM291g2o3w,Rise Sushi & Sake Lounge,/biz/rise-sushi-and-sake-lounge-chicago,"Chicago, IL",0,,3.5,431,/menu/rise-sushi-and-sake-lounge-chicago,0,$11-30,(773) 525-3535,126,135,59,68,43,756 W Webster Ave,Chicago,IL,60657,US,"{Japanese,Sushi Bars,Asian Fusion}","{red dragon roll,dragon roll,spicy tuna roll,mexican maki,honey roll,seaweed salad,sesame calamari,fire roll,pink sakura maki,avocado roll}","{""2016"": [[0, 4], [1, 3.5], [2, 3.5], [3, 3.5], [4, 4], [5, 3.5], [6, 4], [7, 3.5], [8, 3], [9, 3], [10, 3.5], [11, 4]], ""2017"": [[0, 3.5], [1, 4], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4], [9, 4], [10, 4], [11, 4]], ""2018"": [[0, 4], [1, 3.5], [2, 3.5], [3, 3.5], [4, 4], [5, 3.5], [6, 3.5], [7, 3], [8, 3.5], [9, 3], [10, 2.5], [11, 3]], ""2019"": [[0, 2.5], [1, 2.5], [2, 2.5], [3, 2.5], [4, 3], [5, 2.5], [6, 2.5], [7, 3], [8, 3], [9, 3], [10, 3], [11, 3]], ""2020"": [[0, 3], [1, 3], [2, 3], [3, 3], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [9, 3]]}"
SWhHaWFuijy_KDs0zVCJog,RigaTony’s Authentic Italian,/biz/rigatonys-authentic-italian-tempe,"Phoenix, AZ",0,1994,4,868,/menu/rigatonys-authentic-italian-tempe/lunch-menu,1,$11-30,(480) 899-1111,456,221,72,49,70,1850 E Warner Rd,Tempe,AZ,85284,US,{Italian},"{antipasto salad,baked rigatony,spaghetti,meatball,fried ravioli,penne,chicken marsala,cheese ravioli,fried zucchini,cappuccino pie}","{""2016"": [[0, 4], [1, 3.5], [2, 4], [3, 4], [4, 4.5], [5, 4.5], [6, 4.5], [7, 3], [8, 4.5], [9, 4], [10, 4], [11, 4]], ""2017"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 3.5], [5, 3], [6, 4], [7, 4.5], [8, 4.5], [9, 4], [10, 4.5], [11, 4.5]], ""2018"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4.5], [8, 4], [9, 4.5], [10, 4], [11, 4.5]], ""2019"": [[0, 4], [1, 4], [2, 4], [3, 4], [4, 4.5], [5, 4.5], [6, 4], [7, 4.5], [8, 4.5], [9, 4], [10, 4], [11, 4]], ""2020"": [[0, 4.5], [1, 4], [2, 4], [3, 4], [4, 4.5], [5, 4], [6, 4], [7, 4], [8, 4], [9, 3.5]]}"
aEYu5fU5i2HKBOkvC9Zm7w,Ricobene’s,/biz/ricobenes-chicago-4,"Chicago, IL",0,1946,4,865,/menu/ricobenes-chicago-4,0,Under $10,(312) 225-5555,380,228,89,63,105,252 W 26th St,Chicago,IL,60616,US,"{Italian,Pizza,Sandwiches}","{breaded steak sandwich,king size breaded steak sandwich value pack,chicken parmesan sandwich,meatball sandwich}","{""2016"": [[0, 4], [1, 4], [2, 3.5], [3, 4], [4, 4], [5, 4], [6, 4.5], [7, 2.5], [8, 3], [9, 4], [10, 4.5], [11, 4.5]], ""2017"": [[0, 4.5], [1, 4], [2, 4], [3, 4], [4, 3.5], [5, 3.5], [6, 3], [7, 3.5], [8, 4.5], [9, 4.5], [10, 4], [11, 4.5]], ""2018"": [[0, 3.5], [1, 4], [2, 4], [3, 4.5], [4, 4.5], [5, 3.5], [6, 3], [7, 4.5], [8, 4.5], [9, 4], [10, 4], [11, 3.5]], ""2019"": [[0, 4.5], [1, 4.5], [2, 3.5], [3, 3.5], [4, 4], [5, 4.5], [6, 3.5], [7, 4], [8, 4], [9, 3], [10, 4], [11, 3.5]], ""2020"": [[0, 3], [1, 4], [2, 4], [3, 4], [4, 3.5], [5, 3.5], [6, 4], [7, 4], [8, 4.5], [9, 4.5]]}"
HwOzFKTCkOE1NwGrxXxuAQ,Rickshaw Republic,/biz/rickshaw-republic-chicago,"Chicago, IL",1,2012,4,380,/menu/rickshaw-republic-chicago,0,$11-30,(773) 697-4750,184,101,46,27,22,2312 N Lincoln Ave,Chicago,IL,60614,US,{Indonesian},{},"{""2016"": [[0, 5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4], [6, 3.5], [7, 3.5], [8, 4], [9, 4.5], [10, 4.5], [11, 4.5]], ""2017"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4.5], [9, 4.5], [10, 4], [11, 4]], ""2018"": [[0, 3.5], [1, 3.5], [2, 3.5], [3, 3], [4, 3], [5, 3.5], [6, 4], [7, 4], [8, 4], [9, 4.5], [10, 4.5], [11, 4.5]], ""2019"": [[0, 4.5], [1, 4.5], [2, 4], [3, 4], [4, 4], [5, 4], [6, 3.5], [7, 4], [8, 4], [9, 4], [10, 4], [11, 4]], ""2020"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5]]}"
KQb3KnlbI6FgXt3z7638QQ,Rice Thai Cafe,/biz/rice-thai-cafe-chicago,"Chicago, IL",0,,3.5,162,/menu/rice-thai-cafe-chicago,0,Under $10,(773) 338-1717,50,48,21,20,23,6744 N Sheridan Rd,Chicago,IL,60626,US,{Thai},"{pad thai,crab rangoon,pad see eiw,thai fried rice,chicken satay,garlic chicken,spicy basil noodles}","{""2016"": [[0, 3.5], [1, 3], [2, 4], [3, 4], [4, 4], [5, 3.5], [6, 3.5], [7, 4], [8, 4], [9, 4], [10, 4], [11, 4]], ""2017"": [[0, 4], [1, 4], [2, 3.5], [3, 3.5], [4, 4], [5, 3.5], [6, 3.5], [7, 3.5], [8, 3], [9, 3], [10, 3], [11, 3]], ""2018"": [[0, 3.5], [1, 3.5], [2, 4], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2019"": [[0, 4], [1, 4], [2, 3.5], [3, 3.5], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [9, 3], [10, 2.5], [11, 2.5]], ""2020"": [[0, 2.5], [1, 2.5], [2, 2.5], [3, 2.5], [4, 2.5], [5, 3], [6, 3], [7, 3], [8, 3], [9, 3]]}"
F8K9XTK3WN0i4G_EIXzY9g,Rice Paper on 7th,/biz/rice-paper-on-7th-phoenix-2,"Phoenix, AZ",0,,4,233,/menu/rice-paper-on-7th-phoenix-2,1,$11-30,(602) 601-7621,121,42,17,25,28,2241 N 7th St,Phoenix,AZ,85006,US,{Vietnamese},"{garlic noodles,shaking beef,pho chay noodle soup,fire cracker shrimp,pho tai noodle soup,pho ga noodle soup,grilled pork sandwich,braised pork,crispy rice in a hot skillet,spicy tempura shrimp sandwich}","{""2017"": [[7, 4], [8, 3], [9, 4], [10, 3], [11, 3]], ""2018"": [[0, 3], [1, 3.5], [2, 4], [3, 4], [4, 4], [5, 4], [6, 3.5], [7, 3.5], [8, 4], [9, 4], [10, 3.5], [11, 3.5]], ""2019"": [[0, 4], [1, 3.5], [2, 3.5], [3, 4], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4], [8, 3], [9, 3.5], [10, 4], [11, 4]], ""2020"": [[0, 4.5], [1, 4], [2, 4], [3, 4], [4, 4], [5, 5], [6, 4], [7, 3.5], [8, 3.5], [9, 3.5]]}"
he9H0xVDQW4EOvUap_YdVg,Riccardo Trattoria,/biz/riccardo-trattoria-chicago-2,"Chicago, IL",0,,4,364,/menu/riccardo-trattoria-chicago-2/dinner-menu,0,$31-60,(773) 549-0038,172,99,48,25,20,2119 N Clark St,Chicago,IL,60614,US,{Italian},"{panna cotta,cioccolatissimo,beef short ribs,fried zucchini blossoms,fish stew viareggina,lamb shank al chianti,tuna tartare con avocados}","{""2016"": [[0, 4.5], [1, 4], [2, 3.5], [3, 3.5], [4, 3.5], [5, 3.5], [6, 4], [7, 4], [8, 4], [9, 3.5], [10, 4], [11, 4]], ""2017"": [[0, 4], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 5], [8, 5], [9, 5], [10, 5], [11, 4.5]], ""2018"": [[0, 4.5], [1, 4], [2, 4], [3, 4], [4, 3.5], [5, 3.5], [6, 4.5], [7, 4.5], [8, 4], [9, 4], [10, 3.5], [11, 3.5]], ""2019"": [[0, 3.5], [1, 3.5], [2, 3.5], [3, 3.5], [4, 3.5], [5, 3.5], [6, 3.5], [7, 4], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2020"": [[0, 4], [1, 4], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5]]}"
KB1xJ9uCj7FMLNDUxK2p_g,Rewired Cafe,/biz/rewired-cafe-chicago-2,"Chicago, IL",0,2017,4.5,105,/menu/rewired-cafe-chicago-2,0,Under $10,(773) 360-1621,88,8,3,2,4,1107 W Berwyn Ave,Chicago,IL,60640,US,"{Coffee & Tea,Bakeries,Sandwiches}","{rewired blt sandwich,roast,americano}","{""2017"": [[7, 5], [8, 5], [9, 5], [10, 5], [11, 5]], ""2018"": [[0, 5], [1, 5], [2, 4.5], [3, 4.5], [4, 5], [5, 5], [6, 5], [7, 5], [8, 5], [9, 5], [10, 5], [11, 5]], ""2019"": [[0, 4.5], [1, 4.5], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4.5], [8, 4.5], [9, 4], [10, 4], [11, 4]], ""2020"": [[0, 4], [1, 4], [2, 4], [3, 4], [4, 4], [5, 5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5]]}"
7hxUlbXhmkhjdNkon3H4CA,REVOLU modern taqueria and bar UPTOWN,/biz/revolu-modern-taqueria-and-bar-uptown-phoenix,"Phoenix, AZ",0,,4.5,101,/menu/revolu-modern-taqueria-and-bar-uptown-phoenix,1,$11-30,(602) 675-1182,62,19,8,9,3,5538 N 7th St,Phoenix,AZ,85014,US,"{Mexican,Cocktail Bars}","{lobster taco,california burrito,chicken taquitos,salsa trio,cilantro lime chicken fajitas,crisp grilled chicken,lobster crisp}","{""2020"": [[0, 4], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4], [6, 4], [7, 4.5], [8, 4], [9, 4]]}"
48LgtDgqtzQpF8KYUb1pJg,Reno,/biz/reno-chicago,"Chicago, IL",0,2012,4,517,/menu/reno-chicago,0,$11-30,(773) 697-4234,204,180,76,37,20,2607 N Milwaukee Ave,Chicago,IL,60647,US,"{American (Traditional),Pizza,Bagels}","{fancy nancy pizza,cowboy killer sandwich,popeye pizza,gnocchi,master blaster sandwich lunch,chilaquiles,sesame bagel,hook sandwich,cavatelli}","{""2016"": [[0, 4], [1, 4.5], [2, 4], [3, 3.5], [4, 3.5], [5, 4.5], [6, 3.5], [7, 3.5], [8, 4], [9, 4.5], [10, 4.5], [11, 4.5]], ""2017"": [[0, 4], [1, 4], [2, 4], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4], [7, 3.5], [8, 3.5], [9, 4], [10, 4.5], [11, 5]], ""2018"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4], [4, 4], [5, 4], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4], [10, 4], [11, 4]], ""2019"": [[0, 4.5], [1, 4.5], [2, 4], [3, 4], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4], [8, 4], [9, 4], [10, 3.5], [11, 3.5]], ""2020"": [[0, 4], [1, 4], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4.5], [7, 4], [8, 4], [9, 4.5]]}"
hVcnr0TMi500pJvghwnSOQ,Red Thai,/biz/red-thai-phoenix,"Phoenix, AZ",1,,3.5,391,/menu/red-thai-phoenix,1,$11-30,(602) 870-3015,154,95,46,37,59,7822 N 12th St,Phoenix,AZ,85020,US,"{Thai,Vietnamese,Asian Fusion}",{},"{""2016"": [[0, 3.5], [1, 4], [2, 4], [3, 4.5], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4], [9, 4], [10, 4], [11, 4.5]], ""2017"": [[0, 3], [1, 4], [2, 4], [3, 3.5], [4, 3.5], [5, 3], [6, 4.5], [7, 3.5], [8, 4], [9, 3], [10, 3.5], [11, 3.5]], ""2018"": [[0, 3.5], [1, 3], [2, 3.5], [3, 3], [4, 3], [5, 3], [6, 3.5], [7, 3.5], [8, 4], [9, 4], [10, 4], [11, 3.5]], ""2019"": [[0, 3.5], [1, 3.5], [2, 3], [3, 3], [4, 3], [5, 3], [6, 3.5], [7, 4], [8, 4], [9, 3.5], [10, 3], [11, 3]], ""2020"": [[0, 2.5], [1, 3], [2, 3.5], [3, 3.5], [4, 3.5], [5, 3], [6, 3], [7, 3.5], [8, 3.5], [9, 3.5]]}"
5GoBfhIyEN-BMzVjO5QLeA,Red Robin Gourmet Burgers and Brews,/biz/red-robin-gourmet-burgers-and-brews-tempe,"Phoenix, AZ",0,,3.5,273,/menu/red-robin-gourmet-burgers-and-brews-tempe,1,$11-30,(480) 894-0655,77,82,36,30,48,19 S McClintock Dr,Tempe,AZ,85281,US,"{Burgers,American (Traditional)}","{whiskey river bbq burger,fish and chips,peppercorn burger,gourmet burger sandwich salad,veggie burger}","{""2016"": [[0, 3], [1, 3.5], [2, 3], [3, 2.5], [4, 2.5], [5, 3], [6, 2.5], [7, 2.5], [8, 4], [9, 4], [10, 4], [11, 4]], ""2017"": [[0, 4], [1, 4.5], [2, 2.5], [3, 2.5], [4, 4], [5, 4], [6, 4], [7, 4], [8, 3.5], [9, 3.5], [10, 3.5], [11, 3]], ""2018"": [[0, 4], [1, 4], [2, 3.5], [3, 3], [4, 2], [5, 2.5], [6, 2.5], [7, 3.5], [8, 3], [9, 3.5], [10, 3.5], [11, 4]], ""2019"": [[0, 3.5], [1, 3.5], [2, 3.5], [3, 3.5], [4, 3.5], [5, 3.5], [6, 3], [7, 3], [8, 3.5], [9, 3.5], [10, 3], [11, 4]], ""2020"": [[0, 4], [1, 4], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4], [7, 3.5], [8, 3.5], [9, 4]]}"
